result2.firstname,result2.lastname,result2.scopusid,result2.awardid
"Jack","Huizenga","23481727600","13135"
"Jack","Kampmeier","7004307148","4058"
"Jack","Lu","7203042344","19784"
"Jack","Lu","7601560838","19784"
"Jack","Lutz","7203042344","18169"
"Jack","McGourty","7004026879","11623"
"Jack","Moehle","35512773800","13902"
"Jack","Parent","7103268712","5378"
"Jack","Puleo","7004383785","25256"
"Jack","Saltiel","7004325769","29901"
"Jack","Sayers","8524149900","23159"
"Jack","Scudder","7006817635","11552"
"Jack","Sites","7005490198","40837"
"Jack","Sites","7005490198","40839"
"Jack","Snoeyink","7005196123","25139"
"Jack","Snoeyink","7005196123","3326"
"Jack","Stanford","7202266599","16304"
"Jack","Stanley","16049680200","5483"
"Jack","Stern","7402955491","1388"
"Jack","Straton","7003655357","17542"
"Jack","Tseng","21834703800","19493"
"Jack","Tseng","56414547900","19493"
"Jack","Withrow","55612159400","27629"
"Jack","Xin","7102475745","14188"
"Jackie","Collier","7203048550","9316"
"Jackie","Langille","15030019600","33794"
"Jackie","Smith","11438799700","24427"
"Jackson","DeBuhr","37015336300","36693"
"Jacob","Abernethy","22978496100","34057"
"Jacob","Abernethy","22978496100","38790"
"Jacob","Abernethy","57192659310","34057"
"Jacob","Abernethy","57192659310","38790"
"Jacob","Apkarian","56958752400","31780"
"Jacob","Bean","7102286699","23115"
"Jacob","Bedrossian","24314582000","40177"
"Jacob","Bortnik","6504744448","6576"
"Jacob","Brouwer","55684359400","40124"
"Jacob","Cheadle","14008828100","41809"
"Jacob","Daane","37111962900","31510"
"Jacob","Eisenstein","7004480021","38643"
"Jacob","Esselstyn","6602234379","26802"
"Jacob","Feldman","56214083700","40"
"Jacob","Fox","35731329400","28122"
"Jacob","Furst","7006869722","29481"
"Jacob","Heerikhuisen","12244296000","10285"
"Jacob","Heerikhuisen","12244296000","11936"
"Jacob","Heerikhuisen","12244296000","39953"
"Jacob","Israelachvili","23035044700","28005"
"Jacob","Jones","56942034000","31938"
"Jacob","Jones","56942034000","37561"
"Jacob","Jones","7406477181","31938"
"Jacob","Jones","7406477181","37561"
"Jacob","Landis","24511878000","31416"
"Jacob","Leach","24474601200","25721"
"Jacob","Martinez","55608547300","17350"
"Jacob","Noel-Storr","6507462521","29460"
"Jacob","Robinson","8974690800","22267"
"Jacob","Robinson","8974690800","41096"
"Jacob","Rosen","7402343194","41987"
"Jacob","Russell","7404209788","17948"
"Jacob","Russell","7404209788","37000"
"Jacob","Scheff","56033405100","35568"
"Jacob","Sorber","6506431559","23281"
"Jacob","Sorber","6506431559","38835"
"Jacob","Sturm","7202194734","921"
"Jacob","VanHouten","35726193800","24487"
"Jacob","Washburn","55348964600","40874"
"Jacob","Wobbrock","6603152369","14993"
"Jacob","Wobbrock","6603152369","16233"
"Jacob","Wobbrock","6603152369","1741"
"Jacobo","Bielak","56259926100","9263"
"Jacobus","VAN,DER,MERWE","7101890391","21324"
"Jacobus","VAN,DER,MERWE","7101890391","21785"
"Jacobus","VAN,DER,MERWE","7101890391","23367"
"Jacobus","VAN,DER,MERWE","7101890391","26015"
"Jacobus","VAN,DER,MERWE","7101890391","26442"
"Jacobus","VAN,DER,MERWE","7101890391","26829"
"Jacobus","VAN,DER,MERWE","7101890391","39170"
"Jacobus","de,Roode","6603076166","19420"
"Jacqueline","Barber","55155936000","18698"
"Jacqueline","Chen","56008354900","19685"
"Jacqueline","Chen","56145942200","19685"
"Jacqueline","Chen","56255685000","19685"
"Jacqueline","Chen","56311712500","19685"
"Jacqueline","Chen","56664535700","19685"
"Jacqueline","Chen","56689311500","19685"
"Jacqueline","Chen","7501881914","19685"
"Jacqueline","Curtis","55945077600","41724"
"Jacqueline","Faherty","16303760500","23143"
"Jacqueline","Frair","8525063300","19609"
"Jacqueline","Grebmeier","6603912897","13138"
"Jacqueline","Hewitt","7202713282","32331"
"Jacqueline","Hughes-Oliver","6602090793","248"
"Jacqueline","Huntoon","6603677007","2427"
"Jacqueline","Huntoon","6603677007","368"
"Jacqueline","Huntoon","6603677007","4743"
"Jacqueline","Isaacs","7202169327","26094"
"Jacqueline","Isaacs","7202169327","37035"
"Jacqueline","Isaacs","7202169327","8326"
"Jacqueline","Isaacs","7202169327","9953"
"Jacqueline","Jackson","55258334900","17310"
"Jacqueline","Jackson","55258334900","2423"
"Jacqueline","Krim","7003961638","22720"
"Jacqueline","Leonard","7402283186","22911"
"Jacqueline","Leonard","7402283186","36464"
"Jacqueline","Leung","35724336200","40792"
"Jacqueline","McSweeney","57078331800","39602"
"Jacqueline","Miller","55497749200","27608"
"Jacqueline","Miller","7501594914","19346"
"Jacqueline","Miller","7501594914","27608"
"Jacqueline","Miller","7501599940","332"
"Jacqueline","Shanks","7006229825","6039"
"Jacqueline","Spears","55922623500","1579"
"Jacqueline","Spears","55922623500","9602"
"Jacqueline","Whitling","6505852493","5440"
"Jacqueline","van,Gorkom","7007020186","32594"
"Jacquelyn","Chini","35217534600","18033"
"Jacquelyn","Chini","35217534600","27293"
"Jacquelyn","Fetrow","7006097445","327"
"Jacquelyn","Sullivan","7403984855","12253"
"Jacquelyn","Sullivan","7403984855","1547"
"Jacquelynne","Eccles","35617329400","27537"
"Jacquelynne","Eccles","35617329400","7182"
"Jacques","Distler","7005411659","23403"
"Jacques","Robert","56591481000","39236"
"Jacques","Rudell","6602895634","38906"
"Jade,Star","Lackey","7005567581","1601"
"Jaehong","Kim","56812661800","36372"
"Jaehong","Kim","56812661800","41132"
"Jaehun","Ahn","20435667700","4316"
"Jaerock","Kwon","24802015600","25976"
"Jaerock","Kwon","57014071700","25976"
"Jaeseok","Jeon","57117075200","28434"
"Jaewon","Lim","56799503000","12041"
"Jaewoong","Yoon","36762634700","37343"
"Jaeyoun","Kim","15750970800","20765"
"Jagadeesh","Moodera","35499663600","13786"
"Jagannathan","Rajagopalan","16205666500","38910"
"Jagannathan","Ramanujam","7003414228","13408"
"Jagannathan","Ramanujam","7003414228","25991"
"Jagannathan","Ramanujam","7003414228","5472"
"Jagannathan","Sankar","57000634300","16102"
"Jagannathan","Sankar","57000634300","279"
"Jagannathan","Sarangapani","22951746400","16154"
"Jagannathan","Sarangapani","22951746400","31395"
"Jagannathan","Sarangapani","22951746400","9030"
"Jagannathan","Sarangapani","22951746400","9556"
"Jagdish","Narayan","35415849700","21632"
"Jagdish","Narayan","56999180700","21632"
"Jagdish","Narayan","7102596175","21632"
"Jahangir","Ansari","23092861600","4133"
"Jaideep","Srivastava","7102866191","1454"
"Jaideep","Srivastava","7102866191","18306"
"Jaideep","Vaidya","9733493500","10072"
"Jaideep","Vaidya","9733493500","3322"
"Jaideep","Vaidya","9733493500","34262"
"Jaihyun","Park","35201716400","20330"
"Jaime","Arguello","12345191500","38549"
"Jaime","Barnes","55782130500","21139"
"Jaime","Camelio","6603341254","17411"
"Jaime","Camelio","6603341254","36033"
"Jaime","Camelio","6603341254","36067"
"Jaime","Camelio","6603341254","42437"
"Jaime","Combariza","8791280700","20112"
"Jaime","Davila","35739937200","2435"
"Jaime","Grunlan","6603847127","30808"
"Jaime","Lester","23975966600","37847"
"Jaime","Settle","34877720900","34506"
"Jainendra","Jain","7102269763","30464"
"Jairo","Sinova","57191295657","6877"
"Jairo","Sinova","57193199881","6877"
"Jairo","Sinova","57193199882","6877"
"Jake","Abbott","7201623373","13958"
"Jake","Abbott","7201623373","1733"
"Jake","Abbott","7201623373","34403"
"Jake","Vander,Zanden","6701917363","339"
"Jake","Vander,Zanden","6701917363","4798"
"Jakob","Eriksson","8894614900","23989"
"Jakub","Szefer","35779250200","33811"
"Jalal","Shatah","6602150992","30115"
"Jalees","Rehman","7006233867","18776"
"Jamaal","Matthews","26537844200","27873"
"Jamal","Abedi","6701667557","3434"
"Jamal","Rostami","6602454106","9342"
"James","Abulencia","7801466871","4421"
"James","Aguirre","7102716701","22467"
"James","Aguirre","7102716701","39071"
"James","Albert","7201985739","28582"
"James","Alexander","7404459109","22134"
"James","Alexander","7404459109","37769"
"James","Allen","12793892600","8920"
"James","Allen","35417089300","12084"
"James","Allen","35417089300","8920"
"James","Allen","35497718900","12084"
"James","Allen","35497718900","8920"
"James","Allen","35575741200","8920"
"James","Allen","55380179700","8920"
"James","Allen","55436591800","8920"
"James","Allen","55477883300","12084"
"James","Allen","56605771000","12084"
"James","Allen","56605771000","8920"
"James","Allen","6701771359","8920"
"James","Anderson","55497552100","17169"
"James","Anderson","55497552100","37707"
"James","Andrews","24578393700","29669"
"James","Andrews","37760983000","29669"
"James","Andrews","55366854200","29669"
"James","Andrews","57188719771","29669"
"James","Atlas","13008020400","17364"
"James","Austin","7402093178","19756"
"James","Austin","7402093178","20464"
"James","Bagnell","55663615400","37702"
"James","Bagnell","6506127486","37702"
"James","Bain","26643572500","30776"
"James","Baldwin","7402663139","19447"
"James","Batteas","6603899447","14582"
"James","Batteas","6603899447","29405"
"James","Beach","35186729800","13665"
"James","Beach","8902316400","2204"
"James","Beach","8902316400","29023"
"James","Beletic","6701426468","235"
"James","Bellingham","7006430595","25906"
"James","Best","7202379170","14712"
"James","Best","7202379170","16925"
"James","Best","7202379170","1695"
"James","Best","7202379170","8829"
"James","Bever","7003930092","31140"
"James","Bieman","57164580400","21783"
"James","Bieman","57164580600","21783"
"James","Birch","26532234500","2244"
"James","Birch","26532234500","25906"
"James","Birch","7005658490","25906"
"James","Birch","7202440265","25906"
"James","Birchler","7005658490","1135"
"James","Bishop","7402084874","2364"
"James","Bishop","7402084874","25157"
"James","Bishop","7402085196","25157"
"James","Bock","55174826100","10421"
"James","Bock","56514686600","10421"
"James","Bock","7006131392","10421"
"James","Bock","7202971037","10421"
"James","Bockheim","7006131392","1502"
"James","Booth","35277932900","41786"
"James","Bottum","55827372000","26575"
"James","Bottum","55827372000","36753"
"James","Brannick","8558512500","14899"
"James","Brannick","8558512500","24056"
"James","Brau","14630099300","4704"
"James","Brau","34767918400","22162"
"James","Brau","34767918400","4704"
"James","Brau","55728545000","4704"
"James","Braun","14630099300","24855"
"James","Braun","7403051587","24855"
"James","Broda","7003677509","20224"
"James","Brooks","25937765100","33208"
"James","Brooks","27168571200","22493"
"James","Brooks","55612285700","22493"
"James","Brooks","55612285700","33208"
"James","Brown","55303519500","5981"
"James","Brown","7408437816","41018"
"James","Brown","7409452001","41018"
"James","Brown","7409452001","5981"
"James","Brown","7409452747","41018"
"James","Browne","7202828508","13058"
"James","Bruce","57190796802","28542"
"James","Bruce","7201835556","28542"
"James","Brunt","7006565882","37107"
"James","Brunt","7006565882","383"
"James","Brunt","7006565882","42114"
"James","Buckwalter","7103072005","42474"
"James","Buckwalter","7103072005","5163"
"James","Bullock","54795831700","3039"
"James","Bullock","7102839333","3039"
"James","Butler","55751346800","42448"
"James","Butler","57190578788","4244"
"James","Butler","57190578788","42448"
"James","Byers","56800050300","5356"
"James","Byers","7101907418","5356"
"James","Byers","7101907469","5356"
"James","Canary","7006138563","25210"
"James","Canary","7006138563","32490"
"James","Carpenter","35609718200","40901"
"James","Carpenter","35609718200","40953"
"James","Carrington","7005873606","24945"
"James","Carrington","7005873606","5696"
"James","Carroll","14057656900","2440"
"James","Carroll","7402034978","2440"
"James","Carroll","7402035128","2440"
"James","Carroll","7402035162","2440"
"James","Carroll","7402035338","2440"
"James","Carter","7403988730","32067"
"James","Carter","7403988914","39586"
"James","Chan","26432534400","37350"
"James","Channell","7005437892","3165"
"James","Channell","7005437892","760"
"James","Chelikowsky","7005466052","35836"
"James","Chen","24513576700","26874"
"James","Chen","35331653000","26874"
"James","Chen","55733396600","26874"
"James","Chen","7501880460","26874"
"James","Chen","7501885570","26874"
"James","Chen","8895432700","26874"
"James","Cheverud","7006680247","29721"
"James","Childs","56425426100","23203"
"James","Childs","7101840871","23203"
"James","Childs","7101840882","23203"
"James","Claiborne","6701686667","2813"
"James","Clark","16404749700","40896"
"James","Clark","35354658400","10427"
"James","Clark","35354658400","1451"
"James","Clark","35354658400","40896"
"James","Clark","35354658400","453"
"James","Clark","48960914500","453"
"James","Clark","55743196700","40896"
"James","Clark","7407825960","40896"
"James","Clark","7407826883","10427"
"James","Clark","7407826883","40896"
"James","Clark","7407829187","1451"
"James","Clark","7407829269","40896"
"James","Clomburg","26434587700","6072"
"James","Coan","6701784253","14041"
"James","Cochran","35227064400","8218"
"James","Coe","7103170817","12886"
"James","Coe","7103170817","14480"
"James","Cole","7403376690","28944"
"James","Colgan","54790566900","21806"
"James","Collins","35474977700","14057"
"James","Collins","35474977700","17690"
"James","Collins","35474977700","35145"
"James","Collins","55252557300","14057"
"James","Collins","55748242600","17690"
"James","Collins","7404950332","17690"
"James","Collofello","7003608276","19314"
"James","Conder","7004491376","18366"
"James","Conder","7004491376","27044"
"James","Conway","7402605385","4726"
"James","Corbett","35228780900","34731"
"James","Cordes","57193016745","35107"
"James","Cordes","57193016745","6763"
"James","Cordes","57193016745","7273"
"James","Cordes","7102087612","35107"
"James","Cordes","7102087612","6763"
"James","Cordes","7102087612","7273"
"James","Cotner","6701321646","19492"
"James","Cowen","55303103600","1430"
"James","Cowen","55303103600","19949"
"James","Cremer","7102717840","18608"
"James","Cremer","7102717840","21735"
"James","Cronin","7103340764","3455"
"James","Cronin","7103340764","40945"
"James","Cronin","7103340764","4694"
"James","Crowley","35572865600","25962"
"James","Crowley","35572865600","28240"
"James","Crowley","7202580103","28240"
"James","Crowley","7202580138","28240"
"James","Crowley","7202580180","25962"
"James","Crowley","7202580222","25962"
"James","Curry","27367809200","39530"
"James","Curry","39862827900","39530"
"James","Cutler","7102422968","4362"
"James","Dalling","7003357337","17398"
"James","Dalling","7003357337","40893"
"James","Dalling","7003357337","8311"
"James","Davenport","15838761800","40876"
"James","Davis","23000351400","8895"
"James","Davis","23000351400","9455"
"James","Davis","24293230200","18196"
"James","Davis","24293230200","42016"
"James","Davis","55415890100","8895"
"James","Davis","55740847000","23380"
"James","Davis","55740847000","38161"
"James","Davis","55740863700","18196"
"James","Davis","55740867600","1357"
"James","Davis","55740867600","40541"
"James","Davis","55740867700","8895"
"James","Davis","55740867700","9455"
"James","Davis","55740894000","18196"
"James","Davis","55740894000","8895"
"James","Davis","7405958765","18196"
"James","Davis","7405958815","8895"
"James","Davis","7405963374","8895"
"James","Davis","7405963977","1357"
"James","Davis","7405963977","8895"
"James","Davis","7405964922","42016"
"James","Davis","7405964922","8895"
"James","Day","24471212000","7819"
"James","Day","55481075100","7819"
"James","Day","56100465600","7819"
"James","Day","7403323329","7819"
"James","Day","8725878100","7819"
"James","DeCaro","6603549343","9011"
"James","DeLaura","36442277900","13250"
"James","Deaton","55827249800","26439"
"James","Dickerson","15063937800","29727"
"James","Dickerson","15063937800","30596"
"James","Dickerson","56545204100","29727"
"James","Dixon","8760792900","7153"
"James","Dolan","56480047000","10711"
"James","Dolan","7202840544","10711"
"James","Donahue","24346751000","572"
"James","Donahue","7103221500","15898"
"James","Donahue","7103221500","572"
"James","Donahue","7103221515","15898"
"James","Done","14012082000","33760"
"James","Donnell","36653011300","36522"
"James","Donnell","7402121482","36522"
"James","Donnell","7402122309","36522"
"James","Dorsey","7103197780","21653"
"James","Drake","35357062400","25949"
"James","Drake","36339135300","12870"
"James","Drake","36339135300","15303"
"James","Drake","36339135300","25353"
"James","Drake","36339135300","25949"
"James","Drake","36874648200","12870"
"James","Drake","36874648200","15303"
"James","Drake","36874648200","25353"
"James","Drake","36874648200","25949"
"James","Drake","7201816639","12870"
"James","Drake","7201816639","15303"
"James","Drake","7201816639","25353"
"James","Drake","7201816639","25949"
"James","Driscoll","57191276254","25189"
"James","Driscoll","7202271503","25189"
"James","Dumesic","56873834000","95"
"James","Dumesic","56873834200","95"
"James","Dumesic","56873834600","95"
"James","Dumesic","56873835000","95"
"James","Edgar","7102465955","41444"
"James","Edmonds","35554405700","17337"
"James","Ehleringer","7005417981","13966"
"James","Ehleringer","7005417981","25972"
"James","Ehleringer","7005417981","462"
"James","Eisenstein","7004480016","8832"
"James","Elser","7006151096","1641"
"James","Elser","7006151096","23200"
"James","Englehardt","7004000757","41803"
"James","Englehardt","7004000757","4202"
"James","Enloe","6603504887","26557"
"James","Erskine","57189019558","13604"
"James","Etim","56415000100","25232"
"James","Evans","34770162000","12106"
"James","Evans","35567013500","7439"
"James","Evans","55240066200","7439"
"James","Faghmous","55445678400","28733"
"James","Faghmous","55445678400","40431"
"James","Farquhar","56988825200","27397"
"James","Farquhar","7101705523","27397"
"James","Farrar","7103292695","5482"
"James","Ferguson","36107821900","24293"
"James","Ferguson","55705230500","24293"
"James","Ferguson","7403327883","24293"
"James","Ferguson","7403328279","24293"
"James","Ferri","12753199700","24324"
"James","Ferwerda","7004254565","5822"
"James","Fetzner","6602707589","7680"
"James","Flegal","24758130300","22325"
"James","Fogarty","7004668263","26976"
"James","Fogarty","7004668263","3814"
"James","Fogarty","7004668263","4956"
"James","Fordyce","7004026957","4736"
"James","Forney","7005791449","42192"
"James","Foster","35239907300","25053"
"James","Foster","35239907300","36848"
"James","Foster","35239907300","37127"
"James","Foster","35601561500","16064"
"James","Foster","36672836500","16064"
"James","Foster","55241004400","16064"
"James","Foster","7403380464","16064"
"James","Foster","7403380616","16064"
